0.012112449	-0.0078242915	0.011409262	-0.004874884	-0.014915223	0.039233264	-0.013235728	0.0154231	0.0033339325	-0.12365859	-0.023182532	-0.104733616	-0.03881624	0.10508146	0.02558835	-0.033776004
0.05354347	0.10197401	-0.084734984	0.11064132	0.026095765	0.01884321	-0.1578378	0.17630336	-0.07213713	-0.034937643	-0.12523319	-0.22161183	-0.13445354	0.07938789	-0.15950869	-0.057559974
0.058340076	0.13704558	-0.1400579	0.20486999	0.007299336	-0.025583396	-0.15671009	0.1681331	-0.11356506	-0.14770412	-0.27197134	-0.311265	-0.21106777	0.12366103	-0.1766705	-0.15010236
-0.44326416	-0.36277118	0.48213506	-0.42593718	-0.22391774	0.23324497	0.4732222	-0.46280605	0.3740304	-0.1919553	0.58280194	0.650257	0.6118454	0.28071636	0.42385113	0.4443664
0.002119848	0.026104277	0.07619181	-0.020482784	-0.013636749	-0.010663488	0.050520763	-0.014584046	0.037601	-0.051774684	0.016216276	-0.046955463	0.0546568	0.07121044	-0.014422471	0.030878384
0.067869134	0.035981007	-0.026254078	0.10129461	0.043138977	-0.098996386	-0.064618334	0.10125525	-0.052434754	0.060932677	-0.090766184	-0.09398855	-0.020429853	-0.060216255	-0.05688086	-0.11132464
-0.4095385	-0.35709682	0.45678326	-0.46068266	-0.32835355	0.2845249	0.456512	-0.5126209	0.45715004	-0.27200037	0.5472533	0.59203	0.55687535	0.30284634	0.48445034	0.4884631
0.025761027	0.068524845	-0.018338554	0.104675315	0.08785102	-0.052216697	-0.11120436	0.06525036	-0.026552554	0.036276236	-0.08833095	-0.030215103	-0.025149945	-0.047883354	-0.037352182	-0.098394744
-0.2783339	-0.2488636	0.34329662	-0.31928864	-0.21558946	0.23791131	0.398064	-0.39899984	0.30065066	-0.2040168	0.44202793	0.4951315	0.4796812	0.17649715	0.33598658	0.3806109
0.017695792	-0.011997359	0.058784626	0.03152346	-0.0020086628	0.026987107	0.028361194	-0.01505674	0.053296153	-0.021476137	-0.050768595	-0.060217585	0.018006684	0.082013674	0.009440531	0.010911798
-0.41451836	-0.3805665	0.50068766	-0.46476793	-0.3753973	0.30266458	0.4728555	-0.5410479	0.42432323	-0.2533462	0.5972225	0.5374932	0.5919192	0.25618288	0.4533645	0.48688713
0.029324409	0.032476768	-0.039736472	0.16154759	0.06793422	-0.05842462	-0.15746732	0.10923204	-0.023384338	-0.009731486	-0.14186859	-0.10060572	-0.12932627	-0.00533726	-0.14517434	-0.07825414
-0.18787175	-0.22221197	0.28760478	-0.26468554	-0.097833864	0.1353723	0.255557	-0.315403	0.2048755	-0.10936167	0.33855528	0.32978934	0.37047642	0.09627742	0.2851554	0.2831588
0.2543618	0.24561842	-0.34028122	0.39874053	0.23808497	-0.16723746	-0.44630748	0.41477838	-0.2707116	0.018286508	-0.4924071	-0.4331236	-0.4923731	-0.0370679	-0.41340134	-0.2751411
-0.03741561	-0.01940962	0.032493286	0.0009255802	0.03816328	0.0006072617	0.03129161	-0.038849853	-0.05736289	-0.05775653	-0.06643336	-0.04212549	0.033102933	-0.008739192	-0.031342838	-0.04695351
-0.00771386	0.044794846	0.04383625	0.037499927	-0.036040924	0.010395601	-0.010231856	-0.04538024	-0.019876314	-0.07575408	0.040980868	0.0490481	0.0147391	0.06449796	0.012603335	-0.019737763
0.062893845	0.08914802	-0.039264396	0.14225814	0.033853933	-0.084447674	-0.071153626	0.04869606	-0.14393586	0.13284568	-0.07489169	-0.1459342	-0.055385623	-0.059968024	-0.09479136	-0.059999913
0.0086526945	-0.0024356553	0.0048524127	-0.09740967	0.01366523	-0.09828563	0.03276414	-0.12778771	0.025464624	0.13322733	0.16094323	0.079248495	0.14775635	-0.09103585	0.107160345	0.023596533
-0.0012069021	-0.04662198	0.029548598	-0.007191248	-0.12829067	0.101202145	-0.017610803	0.019280195	0.055083252	-0.10809314	-0.05303239	-0.017883966	-0.08917159	0.09035112	-0.017197894	0.033532124
-0.31050774	-0.26950705	0.28723466	-0.28123868	-0.2567517	0.19038425	0.32448873	-0.3643451	0.2855259	-0.16109936	0.38119859	0.35660455	0.32440746	0.24272716	0.32233953	0.3085071
-0.10560685	-0.13112384	0.17447981	-0.18359172	-0.11175953	0.17479059	0.097566016	-0.08860858	0.17405361	-0.06364365	0.090385586	0.09977466	0.07788049	0.08713777	0.13815121	0.15304455
0.05433512	-0.01006507	-0.0045937034	0.07197916	0.04357431	0.004493251	-0.055037778	0.07221756	-0.05500239	0.0044860654	-0.08274702	-0.013692733	-0.030949961	0.019139703	-0.08138442	-0.030001486
0.034939997	0.09881092	-0.062362216	0.12745538	0.05493468	-0.009590591	-0.12311801	0.05229955	-0.055870093	-0.04857328	-0.06378127	-0.07383447	-0.15960078	0.031361766	-0.040278696	-0.069913425
0.03047889	0.0047484622	-0.05267064	0.024349516	-0.0133316275	0.0076603997	-0.034622043	0.070645735	0.00948367	-0.115572214	-0.0761578	-0.04483288	-0.091572315	0.061517213	-0.056052674	-0.027153019
-0.01332251	-0.009750927	0.003006926	0.0073418873	-0.055384118	0.10049267	0.024451543	-0.058934014	0.04191665	-0.061209667	0.066891685	0.0808515	0.014498798	0.035184816	-0.0141866915	0.083024435
-0.3222051	-0.31148243	0.3850515	-0.33797178	-0.3124915	0.2689943	0.42439544	-0.3628507	0.40127054	-0.25909027	0.51281476	0.5002292	0.43226188	0.2769338	0.34896326	0.33786622
-0.12998784	-0.06231843	0.04353735	-0.05825698	-0.13361643	0.053973764	0.06893052	-0.04915933	0.100497	-0.1030936	0.088885814	0.078904904	0.10415933	0.15673855	0.040354546	0.111052215
0.093304105	0.049247276	-0.1267276	0.062335413	0.084875874	-0.12132514	-0.1110175	0.11538925	-0.1282487	0.09417103	-0.13961473	-0.12092456	-0.13717565	-0.1096935	-0.11313755	-0.09792767
0.21125957	0.17361249	-0.24559702	0.22134699	0.17658456	-0.1613541	-0.19712849	0.24911577	-0.25610366	0.18766622	-0.25553203	-0.23310018	-0.23443341	-0.24611628	-0.1772767	-0.20258465
-0.2790542	-0.28985307	0.27830136	-0.38579416	-0.22281003	0.18741783	0.31874287	-0.3507292	0.28283128	-0.14726023	0.4228392	0.38375664	0.44206586	0.1995182	0.35249683	0.34784734
-0.4078919	-0.4305583	0.48180878	-0.46443653	-0.3936056	0.38977793	0.4677181	-0.5158664	0.5134759	-0.33575857	0.57269704	0.55877954	0.5411717	0.32682195	0.43570107	0.42553684
-0.0064459913	-0.004229292	0.11374809	-0.08205445	-0.028688362	-0.0030953204	0.048146408	-0.07314513	0.008675414	-0.013198933	0.12450039	0.10570732	0.12640397	-0.03933841	0.11720223	0.0507943
-0.43298563	-0.41212112	0.46199432	-0.39233342	-0.35522363	0.3751143	0.4179006	-0.41756016	0.44159204	-0.44510552	0.4065492	0.44211707	0.4401268	0.41661012	0.42186153	0.39626497
0.027750365	0.028952237	-0.024109803	0.050452884	0.042161755	-0.046900477	-0.071998686	0.056353018	-0.012428129	0.045405544	-0.085492775	-0.10779493	-0.05252581	-0.09903928	-0.023039257	-0.06578843
0.09291891	0.13787866	-0.11113937	0.13628507	0.023955464	-0.052949946	-0.19797014	0.13149731	-0.10093489	-0.038499318	-0.22127888	-0.16123703	-0.1987746	-0.017277235	-0.14728378	-0.14325881
-0.062011488	-0.0044651045	0.050473955	-0.06366177	-0.07246733	0.048702326	0.04546732	-0.0826161	0.075928316	0.066936694	0.08055574	0.06620206	0.13624035	-0.012433689	0.034556117	0.09519758
-0.044892825	-0.055956405	0.05269164	-0.06405671	-0.04921557	0.114925854	0.056684975	-0.027424451	0.13323215	-0.08172035	0.04633185	0.010315059	0.0069838585	0.12989525	0.113313936	0.08810472
0.07437025	0.047293406	-0.03696314	0.073720686	0.047710404	-0.0029410485	-0.071371034	0.11090214	-0.04987974	-0.027900832	-0.097677134	-0.1301416	-0.07783557	0.05776177	-0.07246392	-0.02696949
0.23259504	0.21743974	-0.21711445	0.2412412	0.19058166	-0.14036292	-0.2476575	0.2714811	-0.20985454	0.15128314	-0.3025072	-0.27342662	-0.28430632	-0.10595386	-0.2644506	-0.2159109
-0.08648687	-0.051724076	0.040588576	-0.033949785	-0.06066821	0.06435769	0.018609652	-0.047267165	0.0045459974	-0.048370626	0.0044527426	0.032920133	0.0416882	0.033625185	0.04953004	0.07600546
-0.094079055	-0.11263014	0.046697356	-0.11428141	-0.06460217	0.11766031	0.10717594	-0.074132524	0.06959735	-0.057219855	0.118335165	0.0916063	0.022866307	0.07923031	0.06058745	0.12523633
0.14475799	0.15896194	-0.18693642	0.21735224	0.0991742	-0.11293558	-0.1621555	0.21808527	-0.20760733	0.11136541	-0.2573374	-0.20039546	-0.2144375	-0.09584753	-0.1594147	-0.2023295
0.1360787	0.15554905	-0.17821147	0.15627429	0.082528874	-0.13000868	-0.23093829	0.20415281	-0.14859858	0.115968086	-0.27032673	-0.19947974	-0.28571293	-0.1145133	-0.2198787	-0.20899469
0.5073185	0.44340664	-0.45436352	0.4686114	0.39466897	-0.38649517	-0.4810447	0.5413436	-0.4970136	0.29669353	-0.58055586	-0.5405738	-0.5326436	-0.32368913	-0.5252872	-0.45631155
0.044227142	-0.03897584	0.029947395	0.017914467	-0.04015695	-0.022488613	-0.024868378	-0.018498922	0.012410882	-0.021263413	0.0057263407	0.05480132	-0.0018760845	-0.006650345	0.012975316	-0.0033511063
-0.25729188	-0.20663644	0.30828252	-0.3923865	-0.17333232	0.21399693	0.35367408	-0.29863235	0.29187667	-0.13354138	0.45354143	0.4248714	0.3505248	0.13356861	0.30540797	0.2838546
-0.02534697	-0.00612455	-0.02044385	0.031395674	0.0110946195	-0.03808894	0.03458724	0.050708674	0.016800085	0.045961894	-0.009710814	-0.010120509	-0.01295297	-0.044726934	-0.046534818	0.0004666414
0.9256475	0.84083545	-0.91862494	0.938542	0.6965113	-0.7139959	-0.982512	0.9509426	-0.92557013	0.6473967	-1.1308097	-1.0910056	-1.0292931	-0.5556093	-0.95157397	-0.9217972
0.14764413	0.11834561	-0.17027351	0.16983101	0.14093795	-0.10040512	-0.19790448	0.17150705	-0.16086592	0.15400434	-0.11162877	-0.15227444	-0.14103954	-0.13604032	-0.14089063	-0.16778867
-0.7637829	-0.64445937	0.752101	-0.7258111	-0.6636102	0.6311185	0.7490286	-0.7618038	0.69370764	-0.64835966	0.856759	0.8437071	0.80011183	0.5694994	0.7291275	0.6841275
-0.3904481	-0.3587002	0.39117336	-0.40245256	-0.29528257	0.30858496	0.4245594	-0.351014	0.35557714	-0.2893648	0.4186092	0.4278222	0.44911218	0.24837661	0.36127096	0.4114215
0.14218482	0.121829905	-0.15503432	0.1488565	0.11504949	-0.10451851	-0.14924912	0.1589456	-0.21717611	0.1534281	-0.17161457	-0.13288605	-0.16198984	-0.10041808	-0.17007527	-0.1875431
-0.13928987	-0.121069394	0.18450117	-0.12074628	-0.13406554	0.13762775	0.16841272	-0.09525399	0.12604396	-0.2106791	0.16691656	0.113906816	0.100357234	0.2107197	0.14030764	0.1914596
-0.047360275	-0.029745165	0.07140005	-0.02234434	-0.0351013	0.07884071	0.025109751	-0.008492517	0.08906492	-0.04408232	-0.005157788	0.029436039	0.0805784	0.051898252	0.04290412	0.06618367
0.081486166	0.08484473	-0.0223754	0.022825148	0.10289267	-0.09922304	-0.000477489	0.05739016	-0.00010624687	0.07805981	-0.09534667	-0.016766643	-0.04584067	-0.14731283	-0.054716643	-0.08979865
0.2511706	0.30384445	-0.34206247	0.3962896	0.27037886	-0.19411539	-0.365421	0.3223969	-0.29044038	0.20554629	-0.35657227	-0.35961375	-0.35354695	-0.14216003	-0.35512674	-0.2780489
0.11835779	0.032317854	-0.08422578	0.08602807	0.06909593	-0.06579447	-0.09125872	0.07182049	-0.054331932	-0.006707699	-0.15512162	-0.15784454	-0.10391237	-0.0029225354	-0.11520606	-0.07806831
0.19401683	0.13823175	-0.21342418	0.23715831	0.12143564	-0.16348575	-0.16986619	0.17830381	-0.1646676	0.08709541	-0.16185242	-0.22178674	-0.15100342	-0.113036714	-0.14791031	-0.19936053
-0.06678163	-0.074143	0.110269904	-0.07774603	-0.112106286	0.045118395	0.0131943505	-0.0897763	0.023865696	-0.095034175	0.044467654	0.02495003	0.037566505	0.14452577	0.07006321	0.10370433
0.13616318	0.21102159	-0.21718772	0.2096939	0.13758282	-0.10626305	-0.24645409	0.25973913	-0.2151032	0.11266942	-0.2672726	-0.28556964	-0.22642565	-0.05976205	-0.21906176	-0.17429057
-0.10347478	-0.09531332	0.0487566	-0.07032702	-0.054505736	0.09648286	0.09793988	-0.113708586	0.0928906	-0.12015176	0.095132485	0.10158307	0.019463813	0.113212354	0.0410832	0.06976855
-0.349558	-0.310269	0.41563427	-0.36750162	-0.3291514	0.3321591	0.4312316	-0.4267046	0.3749441	-0.24753807	0.39479142	0.4476579	0.37743244	0.30855182	0.33037847	0.3992651
-0.69822323	-0.62534285	0.74840206	-0.69393146	-0.63965285	0.6005133	0.7250746	-0.6904299	0.68894666	-0.6056381	0.79829735	0.7931141	0.7946226	0.5707478	0.74884564	0.7245434
0.019439165	0.01989742	-0.04901359	0.108019195	0.046492074	-0.036767133	-0.060990747	0.047377035	-0.08902422	0.022047916	-0.10992398	-0.15998657	-0.122751616	-0.049580898	-0.0670414	-0.036416315
0.26828924	0.2552679	-0.26762202	0.22803776	0.15206183	-0.22197737	-0.3059579	0.21244825	-0.18809201	0.091227554	-0.2751781	-0.310316	-0.30121282	-0.16649799	-0.2692964	-0.2761187
-0.53349495	-0.4815338	0.56104684	-0.5110234	-0.42256057	0.42159554	0.52904636	-0.5580327	0.49022567	-0.40009862	0.5575054	0.5618906	0.5343157	0.386144	0.49632213	0.5081095
0.04844233	0.004948299	-0.028498812	-0.0206322	0.08249718	-0.042682793	-0.06666625	0.022065884	-0.011144583	0.038218066	0.012807685	-0.013496122	-0.017546343	-0.019916592	-0.041718032	-0.073626
-0.05276038	-0.027757343	-0.004845729	-0.0015508387	-0.008763662	0.033118863	-0.00746485	-0.0064955093	0.05562779	-0.057369545	0.016179947	0.063088395	-0.00097636395	0.090107195	0.039150767	0.032390103
-0.057452314	0.010624321	0.022294205	-0.026132792	0.0432228	0.045730196	0.011062524	0.013657781	0.033298966	0.017757846	0.046596497	-0.03987768	-0.02476318	0.03673834	-0.008810613	0.031027924
-0.008965984	-0.03201583	0.060257364	-0.07405042	-0.058925804	0.049885646	0.047598016	-0.092414945	0.04845317	0.037597973	0.11036388	0.059172686	0.13824247	-0.0026372473	0.05460431	0.074556604
-0.006915072	-0.050114024	0.054702148	-0.00815157	0.0061655412	0.021262502	-0.03962938	-0.020618416	0.03328114	-0.043854244	-0.035634853	-0.031051984	-0.009630859	0.051091343	0.040042754	0.040178288
0.28213027	0.2068267	-0.31082729	0.22785057	0.251761	-0.274244	-0.3123567	0.2506995	-0.27253038	0.28658327	-0.33391052	-0.3409227	-0.3053138	-0.3106597	-0.28840548	-0.23011915
-0.45113763	-0.3515583	0.37491336	-0.38684544	-0.4044951	0.40000448	0.42591938	-0.41464025	0.3989874	-0.35632533	0.41910017	0.44909692	0.4669018	0.36158615	0.42923102	0.36482048
0.16842166	0.10927968	-0.13359149	0.1750737	0.082942486	-0.07995508	-0.22867005	0.19076973	-0.15628567	0.1067253	-0.1726096	-0.18581262	-0.21776192	-0.03912929	-0.22531502	-0.1227205
-0.0062343962	0.021624949	-0.030915901	0.09186611	0.027624005	0.017455524	-0.039403424	-0.004749153	0.011063306	-0.03450858	-0.0876663	-0.05528263	0.001963059	0.028186582	-0.03802575	-0.026840676
